step,episode_step,terminated,truncated,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
33,33,False,False,0.49809688329696655,2.0050904750823975,1.7687009572982788,0.77532958984375,-0.6059100031852722,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.018528252840042114
34,34,False,False,0.49809688329696655,2.0050904750823975,1.7429324388504028,0.7666588425636292,-0.6736684441566467,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01538887619972229
35,35,False,False,0.49809688329696655,2.0050904750823975,1.7347999811172485,0.743938148021698,-0.7133859395980835,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0071889907121658325
36,36,False,False,0.49809688329696655,2.0050904750823975,1.742896318435669,0.712020993232727,-0.726170003414154,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0012299418449401855
37,37,False,False,0.49809688329696655,2.0050904750823975,1.7660006284713745,0.6581714153289795,-0.7237440347671509,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0001005755621008575
38,38,False,False,0.49809688329696655,2.0050904750823975,1.7845590114593506,0.6049925684928894,-0.7255315184593201,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.003271624445915222
39,39,False,False,0.49809688329696655,2.0050904750823975,1.7902121543884277,0.5671461820602417,-0.7405901551246643,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008815079927444458
40,40,False,False,0.49809688329696655,2.0050904750823975,1.787089467048645,0.5322211980819702,-0.7706311345100403,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014079511165618896
41,41,False,False,0.49809688329696655,2.0050904750823975,1.7826536893844604,0.5243496894836426,-0.7877081036567688,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01115158200263977
42,42,False,False,0.49809688329696655,2.0050904750823975,1.798414707183838,0.5290732979774475,-0.7614816427230835,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.000809207558631897
43,43,False,False,0.49809688329696655,2.0050904750823975,1.8250808715820312,0.5310561060905457,-0.7126164436340332,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001423755194991827
44,44,False,False,0.49809688329696655,2.0050904750823975,1.8458168506622314,0.5461441278457642,-0.6619719862937927,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0016345775220543146
45,45,False,False,0.49809688329696655,2.0050904750823975,1.850311517715454,0.5819363594055176,-0.6289956569671631,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00039583336911164224
46,46,False,False,0.49809688329696655,2.0050904750823975,1.8372431993484497,0.6135578155517578,-0.6374273300170898,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009343475103378296
47,47,False,False,0.49809688329696655,2.0050904750823975,1.8025500774383545,0.6431435346603394,-0.6946021914482117,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.02239629626274109
48,48,False,False,0.49809688329696655,2.0050904750823975,1.7534103393554688,0.6419292092323303,-0.7971507906913757,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.03490805625915527
49,49,False,False,0.49809688329696655,2.0050904750823975,1.6931495666503906,0.6383798718452454,-0.9091372489929199,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.03723748028278351
50,50,False,False,0.49809688329696655,2.0050904750823975,1.6601060628890991,0.6340693235397339,-0.9716167449951172,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.023147165775299072
51,51,False,False,0.49809688329696655,2.0050904750823975,1.6735248565673828,0.605005145072937,-0.9783310294151306,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0072687119245529175
52,52,False,False,0.49809688329696655,2.0050904750823975,1.717401385307312,0.5538164377212524,-0.9488995671272278,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0006226820405572653
53,53,False,False,0.49809688329696655,2.0050904750823975,1.7665369510650635,0.49638596177101135,-0.9073222279548645,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001250465284101665
54,54,False,False,0.49809688329696655,2.0050904750823975,1.8035699129104614,0.4471052885055542,-0.8747501373291016,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.000230197241762653
55,55,False,False,0.49809688329696655,2.0050904750823975,1.8205053806304932,0.40618979930877686,-0.8695552945137024,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007566958665847778
56,56,False,False,0.49809688329696655,2.0050904750823975,1.8131651878356934,0.38416603207588196,-0.8987734913825989,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01834966242313385
57,57,False,False,0.49809688329696655,2.0050904750823975,1.7935750484466553,0.3793751001358032,-0.9424078464508057,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.023860707879066467
58,58,False,False,0.49809688329696655,2.0050904750823975,1.7808974981307983,0.3993447422981262,-0.9660676717758179,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01960940659046173
59,59,False,False,0.49809688329696655,2.0050904750823975,1.781640887260437,0.43118563294410706,-0.9637383818626404,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01307748258113861
60,60,False,False,0.49809688329696655,2.0050904750823975,1.7857550382614136,0.4764264225959778,-0.9488804340362549,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009830817580223083
61,61,False,False,0.49809688329696655,2.0050904750823975,1.781302571296692,0.5354872345924377,-0.9382652044296265,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010985508561134338
62,62,False,False,0.49809688329696655,2.0050904750823975,1.7625224590301514,0.6054493188858032,-0.9407220482826233,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014365017414093018
63,63,False,False,0.49809688329696655,2.0050904750823975,1.7180060148239136,0.6929120421409607,-0.9673567414283752,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.020796284079551697
64,64,False,False,0.49809688329696655,2.0050904750823975,1.6470988988876343,0.7806914448738098,-1.0225750207901,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.02864442765712738
65,65,False,False,0.49809688329696655,2.0050904750823975,1.586060643196106,0.8351827263832092,-1.0759406089782715,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.027823224663734436
66,66,False,False,0.49809688329696655,2.0050904750823975,1.5551254749298096,0.8577592968940735,-1.1077759265899658,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.020674392580986023
67,67,False,False,0.49809688329696655,2.0050904750823975,1.530516505241394,0.864667534828186,-1.1401209831237793,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.018764063715934753
68,68,False,False,0.49809688329696655,2.0050904750823975,1.506700873374939,0.864349901676178,-1.1740293502807617,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.018297657370567322
69,69,False,False,0.49809688329696655,2.0050904750823975,1.4868714809417725,0.8530287146568298,-1.2087382078170776,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01917995512485504
70,70,False,False,0.49809688329696655,2.0050904750823975,1.4682550430297852,0.8316964507102966,-1.2471848726272583,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.022959262132644653
71,71,False,False,0.49809688329696655,2.0050904750823975,1.4412055015563965,0.8170560002326965,-1.289581060409546,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.027356073260307312
72,72,False,False,0.49809688329696655,2.0050904750823975,1.407135248184204,0.8119141459465027,-1.333221435546875,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.03086194396018982
73,73,False,False,0.49809688329696655,2.0050904750823975,1.3848646879196167,0.8176891207695007,-1.3597944974899292,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.027990639209747314
74,74,False,False,0.49809688329696655,2.0050904750823975,1.3893166780471802,0.825528085231781,-1.362191915512085,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.023310557007789612
75,0,True,False,-1.9744892120361328,0.6079645752906799,1.9917945861816406,-1.605491343070753e-05,-0.44075384736061096,0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,-0.021906346082687378
76,1,False,False,2.0119833946228027,-0.469476580619812,1.9881675243377686,0.008788716979324818,-0.4498738944530487,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0891726166009903
77,2,False,False,2.0119833946228027,-0.469476580619812,1.9840599298477173,0.05140795558691025,-0.45579439401626587,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08075674623250961
78,3,False,False,2.0119833946228027,-0.469476580619812,1.9776721000671387,0.11445441097021103,-0.4610026180744171,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07270308583974838
79,4,False,False,2.0119833946228027,-0.469476580619812,1.9675071239471436,0.16585850715637207,-0.4732038676738739,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0637160986661911
80,5,False,False,2.0119833946228027,-0.469476580619812,1.9550093412399292,0.1949380785226822,-0.49497029185295105,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.05489588901400566
81,6,False,False,2.0119833946228027,-0.469476580619812,1.9422434568405151,0.1956804245710373,-0.5246247053146362,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.046475302428007126
82,7,False,False,2.0119833946228027,-0.469476580619812,1.9278334379196167,0.17488746345043182,-0.5643259882926941,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.037327464669942856
83,8,False,False,2.0119833946228027,-0.469476580619812,1.9078879356384277,0.16035020351409912,-0.6159515976905823,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02768261544406414
84,9,False,False,2.0119833946228027,-0.469476580619812,1.8910679817199707,0.15111620724201202,-0.6588330268859863,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.023793891072273254
85,10,False,False,2.0119833946228027,-0.469476580619812,1.8938109874725342,0.16588537395000458,-0.6544363498687744,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03058641590178013
86,11,False,False,2.0119833946228027,-0.469476580619812,1.9095865488052368,0.21443334221839905,-0.6112251877784729,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03167624771595001
87,12,False,False,2.0119833946228027,-0.469476580619812,1.927876353263855,0.2812717854976654,-0.5474182367324829,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.029186267405748367
88,13,False,False,2.0119833946228027,-0.469476580619812,1.9391224384307861,0.3479251563549042,-0.48877277970314026,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.021408814936876297
89,14,False,False,2.0119833946228027,-0.469476580619812,1.9405337572097778,0.40848878026008606,-0.4497326612472534,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01055531483143568
90,15,False,False,2.0119833946228027,-0.469476580619812,1.9309722185134888,0.4692133069038391,-0.4353806972503662,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0025372300297021866
91,16,False,False,2.0119833946228027,-0.469476580619812,1.9116904735565186,0.5132361650466919,-0.45960888266563416,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004952475428581238
92,17,False,False,2.0119833946228027,-0.469476580619812,1.8884896039962769,0.5327274203300476,-0.512263834476471,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011829361319541931
93,18,False,False,2.0119833946228027,-0.469476580619812,1.8723870515823364,0.5312302708625793,-0.5577870011329651,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009932443499565125
94,19,False,False,2.0119833946228027,-0.469476580619812,1.8698601722717285,0.5078606009483337,-0.5812117457389832,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004561617970466614
95,20,False,False,2.0119833946228027,-0.469476580619812,1.876294732093811,0.469186007976532,-0.5893626809120178,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0015510618686676025
96,21,False,False,2.0119833946228027,-0.469476580619812,1.8850430250167847,0.4228571057319641,-0.5927807688713074,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0016895681619644165
97,22,False,False,2.0119833946228027,-0.469476580619812,1.890137791633606,0.37487590312957764,-0.6020500063896179,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00426657497882843
98,23,False,False,2.0119833946228027,-0.469476580619812,1.8851243257522583,0.3393325209617615,-0.6277607679367065,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009213760495185852
99,24,False,False,2.0119833946228027,-0.469476580619812,1.8698527812957764,0.31889256834983826,-0.6707004308700562,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014014914631843567
100,25,False,False,2.0119833946228027,-0.469476580619812,1.8475606441497803,0.3201455771923065,-0.72063809633255,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015572085976600647
101,26,False,False,2.0119833946228027,-0.469476580619812,1.8384826183319092,0.3295309841632843,-0.7409768104553223,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007617846131324768
102,27,False,False,2.0119833946228027,-0.469476580619812,1.8542454242706299,0.34681937098503113,-0.7080325484275818,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0017544595757499337
103,28,False,False,2.0119833946228027,-0.469476580619812,1.8758864402770996,0.38654226064682007,-0.6487584114074707,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0036167625803500414
104,29,False,False,2.0119833946228027,-0.469476580619812,1.8865989446640015,0.4432191550731659,-0.5973447561264038,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003187352791428566
105,30,False,False,2.0119833946228027,-0.469476580619812,1.8819186687469482,0.511031448841095,-0.5675674080848694,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001679902197793126
106,31,False,False,2.0119833946228027,-0.469476580619812,1.863763689994812,0.5758545994758606,-0.5663473010063171,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0017145276069641113
107,32,False,False,2.0119833946228027,-0.469476580619812,1.8437367677688599,0.6097354292869568,-0.5893644690513611,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007986053824424744
108,33,False,False,2.0119833946228027,-0.469476580619812,1.8289177417755127,0.6217542886734009,-0.6156767010688782,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008641034364700317
109,34,False,False,2.0119833946228027,-0.469476580619812,1.8310924768447876,0.6039015650749207,-0.6273653507232666,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005401596426963806
110,35,False,False,2.0119833946228027,-0.469476580619812,1.8188058137893677,0.6162782311439514,-0.6477158069610596,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007350295782089233
111,36,False,False,2.0119833946228027,-0.469476580619812,1.808485984802246,0.6051853895187378,-0.6789137721061707,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01069672405719757
112,37,False,False,2.0119833946228027,-0.469476580619812,1.8026189804077148,0.5652328729629517,-0.7186576724052429,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014425516128540039
113,38,False,False,2.0119833946228027,-0.469476580619812,1.7972952127456665,0.5006995797157288,-0.7678351998329163,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0180044025182724
114,39,False,False,2.0119833946228027,-0.469476580619812,1.7857275009155273,0.4455989897251129,-0.8190802335739136,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01935601234436035
115,40,False,False,2.0119833946228027,-0.469476580619812,1.7678433656692505,0.4094877243041992,-0.8708376884460449,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01947462558746338
116,41,False,False,2.0119833946228027,-0.469476580619812,1.7579530477523804,0.40220487117767334,-0.8980627059936523,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.012636259198188782
117,42,False,False,2.0119833946228027,-0.469476580619812,1.7715915441513062,0.4254624843597412,-0.8757221698760986,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0002481943811289966
118,43,False,False,2.0119833946228027,-0.469476580619812,1.8038921356201172,0.4612627327442169,-0.8128181099891663,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0031165590044111013
119,44,False,False,2.0119833946228027,-0.469476580619812,1.8353372812271118,0.5110344290733337,-0.7351114749908447,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00426959665492177
120,45,False,False,2.0119833946228027,-0.469476580619812,1.8540794849395752,0.568123459815979,-0.6670047044754028,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003648794488981366
121,46,False,False,2.0119833946228027,-0.469476580619812,1.851653814315796,0.6269067525863647,-0.6352600455284119,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0008833823958411813
122,47,False,False,2.0119833946228027,-0.469476580619812,1.8275226354599,0.6863548755645752,-0.6462135314941406,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00819280743598938
123,48,False,False,2.0119833946228027,-0.469476580619812,1.7989851236343384,0.7139721512794495,-0.6897972822189331,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.017848685383796692
124,49,False,False,2.0119833946228027,-0.469476580619812,1.7646467685699463,0.7255305647850037,-0.7548201680183411,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.024342313408851624
125,50,False,False,2.0119833946228027,-0.469476580619812,1.7320170402526855,0.7256810665130615,-0.819576621055603,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.024436190724372864
126,51,False,False,2.0119833946228027,-0.469476580619812,1.7163506746292114,0.7071258425712585,-0.8635058999061584,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.018800869584083557
127,52,False,False,2.0119833946228027,-0.469476580619812,1.713608741760254,0.6789402365684509,-0.8899255990982056,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014612972736358643
128,53,False,False,2.0119833946228027,-0.469476580619812,1.7160903215408325,0.6417766809463501,-0.9113011360168457,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.014005601406097412
129,54,False,False,2.0119833946228027,-0.469476580619812,1.7190049886703491,0.5955895781517029,-0.935397744178772,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015765056014060974
130,55,False,False,2.0119833946228027,-0.469476580619812,1.7115771770477295,0.5623200535774231,-0.967158854007721,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.018451660871505737
131,56,False,False,2.0119833946228027,-0.469476580619812,1.6969245672225952,0.5360634326934814,-1.0056538581848145,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.02088293433189392
132,57,False,False,2.0119833946228027,-0.469476580619812,1.6863902807235718,0.5333212018013,-1.0274693965911865,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.016869157552719116
133,58,False,False,2.0119833946228027,-0.469476580619812,1.704544186592102,0.5434678792953491,-1.0033211708068848,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005017668008804321
134,59,False,False,2.0119833946228027,-0.469476580619812,1.7372896671295166,0.5576112270355225,-0.9537603259086609,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00042611180106177926
135,60,False,False,2.0119833946228027,-0.469476580619812,1.76252019405365,0.5778526663780212,-0.9085258841514587,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0001354837731923908
136,61,False,False,2.0119833946228027,-0.469476580619812,1.766355037689209,0.6075606346130371,-0.8910179138183594,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007634162902832031
137,62,False,False,2.0119833946228027,-0.469476580619812,1.7452003955841064,0.6258508563041687,-0.9209917187690735,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.02150699496269226
138,63,False,False,2.0119833946228027,-0.469476580619812,1.6955188512802124,0.638400673866272,-0.9966685175895691,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.03520272672176361
139,64,False,False,2.0119833946228027,-0.469476580619812,1.6203975677490234,0.661771833896637,-1.095438003540039,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.043689385056495667
140,65,False,False,2.0119833946228027,-0.469476580619812,1.5466524362564087,0.673585057258606,-1.1894879341125488,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.044876113533973694
141,66,False,False,2.0119833946228027,-0.469476580619812,1.5146006345748901,0.6469390988349915,-1.2499756813049316,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.03689095377922058
142,67,False,False,2.0119833946228027,-0.469476580619812,1.5230633020401,0.579319953918457,-1.2832214832305908,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.029587596654891968
143,68,False,False,2.0119833946228027,-0.469476580619812,1.549285888671875,0.4833850860595703,-1.3040964603424072,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.026294514536857605
144,69,False,False,2.0119833946228027,-0.469476580619812,1.563833475112915,0.40098342299461365,-1.3269104957580566,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.027625784277915955
145,70,False,False,2.0119833946228027,-0.469476580619812,1.5696542263031006,0.34099578857421875,-1.349376916885376,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.02896822988986969
