step,episode_step,terminated,truncated,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
146,8,False,False,1.3108757734298706,1.4987127780914307,1.8438172340393066,0.021213561296463013,-0.5934996604919434,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03249680623412132
147,9,False,False,1.3108757734298706,1.4987127780914307,1.84253990650177,0.023229770362377167,-0.5938988327980042,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03747757896780968
148,10,False,False,1.3108757734298706,1.4987127780914307,1.8639707565307617,0.03554003685712814,-0.5387587547302246,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.041695188730955124
149,11,False,False,1.3108757734298706,1.4987127780914307,1.8912534713745117,0.0727979987859726,-0.45972108840942383,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.038357123732566833
150,12,False,False,1.3108757734298706,1.4987127780914307,1.905766487121582,0.07595153898000717,-0.4149165749549866,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.023517591878771782
151,13,False,False,1.3108757734298706,1.4987127780914307,1.903394341468811,0.08790351450443268,-0.41775351762771606,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008312349207699299
152,14,False,False,1.3108757734298706,1.4987127780914307,1.8957064151763916,0.12494458258152008,-0.4317455589771271,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00024502575979568064
153,15,False,False,1.3108757734298706,1.4987127780914307,1.8897819519042969,0.16084322333335876,-0.4391128718852997,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0005653500556945801
154,16,False,False,1.3108757734298706,1.4987127780914307,1.8837544918060303,0.19187697768211365,-0.44620969891548157,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0005876272916793823
155,17,False,False,1.3108757734298706,1.4987127780914307,1.881237506866455,0.21315854787826538,-0.44534391164779663,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0006657430785708129
156,18,False,False,1.3108757734298706,1.4987127780914307,1.8862789869308472,0.19572031497955322,-0.43573659658432007,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0016996877966448665
157,19,False,False,1.3108757734298706,1.4987127780914307,1.888806700706482,0.15409284830093384,-0.439142644405365,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0007327646017074585
158,20,False,False,1.3108757734298706,1.4987127780914307,1.8847283124923706,0.12118539214134216,-0.45633935928344727,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004189163446426392
159,21,False,False,1.3108757734298706,1.4987127780914307,1.8798400163650513,0.07075084000825882,-0.47664782404899597,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005461648106575012
160,22,False,False,1.3108757734298706,1.4987127780914307,1.8719650506973267,0.02576688677072525,-0.5013556480407715,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006214305758476257
