step,episode_step,terminated,truncated,root_qpos_z,info_root_height,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
124,8,False,False,0.5417956113815308,0.5438958406448364,1.252550721168518,1.6462898254394531,1.9084984064102173,0.20218892395496368,-0.5836181640625,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010862025432288647
125,9,False,False,0.535394549369812,0.5366930961608887,1.252550721168518,1.6462898254394531,1.8846722841262817,0.20447669923305511,-0.6343154311180115,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008427907712757587
126,10,False,False,0.5325609445571899,0.5329270958900452,1.252550721168518,1.6462898254394531,1.8643923997879028,0.20883536338806152,-0.6754930019378662,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005825205240398645
127,11,False,False,0.5336055159568787,0.5329856276512146,1.252550721168518,1.6462898254394531,1.849019169807434,0.21027232706546783,-0.7070631384849548,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006613768637180328
128,12,False,False,0.538665235042572,0.5370362401008606,1.252550721168518,1.6462898254394531,1.839316487312317,0.2077069878578186,-0.728873074054718,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006859728135168552
129,13,False,False,0.5477622747421265,0.5451318621635437,1.252550721168518,1.6462898254394531,1.836498737335205,0.200893372297287,-0.7393972277641296,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006789870094507933
130,14,False,False,0.5596369504928589,0.5564891695976257,1.252550721168518,1.6462898254394531,1.8502540588378906,0.19228561222553253,-0.7191333770751953,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00805683620274067
131,15,False,False,0.5724826455116272,0.5692567229270935,1.252550721168518,1.6462898254394531,1.8858990669250488,0.19717493653297424,-0.6492340564727783,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.012021798640489578
132,16,False,False,0.5851645469665527,0.5820758938789368,1.252550721168518,1.6462898254394531,1.9306479692459106,0.2212664783000946,-0.5424619317054749,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01588037610054016
133,17,False,False,0.5964134931564331,0.5938143134117126,1.252550721168518,1.6462898254394531,1.9735957384109497,0.2349003106355667,-0.42117252945899963,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.016483332961797714
134,18,False,False,0.6049519777297974,0.6031025052070618,1.252550721168518,1.6462898254394531,2.0043535232543945,0.24250029027462006,-0.31483444571495056,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.013641518540680408
135,19,False,False,0.6103340983390808,0.6092883944511414,1.252550721168518,1.6462898254394531,2.020991802215576,0.2521568238735199,-0.24196800589561462,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009076218120753765
136,20,False,False,0.6125863790512085,0.6123056411743164,1.252550721168518,1.6462898254394531,2.026416540145874,0.26335856318473816,-0.208694726228714,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004374029114842415
137,21,False,False,0.6120363473892212,0.6124157309532166,1.252550721168518,1.6462898254394531,2.0237135887145996,0.27533864974975586,-0.21075324714183807,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.000588156923186034
138,22,False,False,0.6091689467430115,0.6100826263427734,1.252550721168518,1.6462898254394531,2.015160083770752,0.28758901357650757,-0.23745059967041016,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005257055163383484
139,23,False,False,0.6045131087303162,0.6058247089385986,1.252550721168518,1.6462898254394531,2.0023889541625977,0.3023558557033539,-0.27604958415031433,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008707568049430847
140,24,False,False,0.5985895991325378,0.6001733541488647,1.252550721168518,1.6462898254394531,1.987154245376587,0.3205229640007019,-0.316064715385437,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009212717413902283
141,25,False,False,0.5922974944114685,0.5938642024993896,1.252550721168518,1.6462898254394531,1.9709683656692505,0.3408626317977905,-0.35246962308883667,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00807240605354309
142,26,False,False,0.5867762565612793,0.5879862904548645,1.252550721168518,1.6462898254394531,1.9556024074554443,0.3555029034614563,-0.3855222761631012,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00641457736492157
143,27,False,False,0.5823708772659302,0.5834406614303589,1.252550721168518,1.6462898254394531,1.9481745958328247,0.35455048084259033,-0.4005437195301056,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0008022040128707886
144,28,False,False,0.5781793594360352,0.579216718673706,1.252550721168518,1.6462898254394531,1.947857141494751,0.3592034578323364,-0.38878756761550903,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0018031875370070338
145,29,False,False,0.5740576982498169,0.5750221014022827,1.252550721168518,1.6462898254394531,1.9533405303955078,0.3631978929042816,-0.3568863868713379,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003353031352162361
146,30,False,False,0.5707278847694397,0.571503221988678,1.252550721168518,1.6462898254394531,1.9600355625152588,0.35317185521125793,-0.3279421925544739,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003485873807221651
147,31,False,False,0.567753791809082,0.5684655904769897,1.252550721168518,1.6462898254394531,1.9581421613693237,0.3581736385822296,-0.3182593584060669,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0026486944407224655
148,32,False,False,0.5650263428688049,0.5656760334968567,1.252550721168518,1.6462898254394531,1.9547617435455322,0.35242965817451477,-0.3201717138290405,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0021011638455092907
149,33,False,False,0.5627198815345764,0.5632503032684326,1.252550721168518,1.6462898254394531,1.9557368755340576,0.3242602050304413,-0.31995242834091187,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0022944784723222256
150,34,False,False,0.5612563490867615,0.5615205764770508,1.252550721168518,1.6462898254394531,1.956484317779541,0.29784220457077026,-0.3181890845298767,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0025165521074086428
151,35,False,False,0.5610513091087341,0.5609797835350037,1.252550721168518,1.6462898254394531,1.9540826082229614,0.2877705991268158,-0.31808939576148987,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002684344071894884
152,36,False,False,0.5624356865882874,0.5619390606880188,1.252550721168518,1.6462898254394531,1.9510512351989746,0.2817203104496002,-0.3179585933685303,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0030506043694913387
153,37,False,False,0.5657832622528076,0.5647551417350769,1.252550721168518,1.6462898254394531,1.9493130445480347,0.27246907353401184,-0.3147943317890167,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0036502100992947817
154,38,False,False,0.5712419152259827,0.5696755051612854,1.252550721168518,1.6462898254394531,1.9488414525985718,0.266109824180603,-0.3055066466331482,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004463405814021826
155,39,False,False,0.5789404511451721,0.5768117308616638,1.252550721168518,1.6462898254394531,1.9502620697021484,0.2575070858001709,-0.2899201512336731,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005330167710781097
156,40,False,False,0.5883152484893799,0.5858733654022217,1.252550721168518,1.6462898254394531,1.9573456048965454,0.2369043529033661,-0.2567325830459595,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006821935065090656
157,41,False,False,0.5977272391319275,0.5954515337944031,1.252550721168518,1.6462898254394531,1.9691523313522339,0.22134003043174744,-0.19457197189331055,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008744178339838982
158,42,False,False,0.6054685115814209,0.6037546992301941,1.252550721168518,1.6462898254394531,1.9800423383712769,0.21302872896194458,-0.11716578155755997,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009636187925934792
159,43,False,False,0.6105772256851196,0.6095654368400574,1.252550721168518,1.6462898254394531,1.9873013496398926,0.2006639540195465,-0.04078776389360428,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009458239190280437
160,44,False,False,0.612769365310669,0.6124925017356873,1.252550721168518,1.6462898254394531,1.989945411682129,0.18587838113307953,0.023360196501016617,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00855610053986311
161,45,False,False,0.6121974587440491,0.6125795841217041,1.252550721168518,1.6462898254394531,1.9882320165634155,0.1760832965373993,0.06937205791473389,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007245307322591543
162,46,False,False,0.6092214584350586,0.6101560592651367,1.252550721168518,1.6462898254394531,1.9833637475967407,0.17284102737903595,0.09542258828878403,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005807324778288603
163,47,False,False,0.6044442057609558,0.6057870984077454,1.252550721168518,1.6462898254394531,1.9766684770584106,0.17085471749305725,0.10201069712638855,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004463156219571829
164,48,False,False,0.5982678532600403,0.5999302864074707,1.252550721168518,1.6462898254394531,1.9689396619796753,0.16549207270145416,0.09398777782917023,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003527664113789797
165,49,False,False,0.5910944938659668,0.5929518938064575,1.252550721168518,1.6462898254394531,1.9603315591812134,0.1561676561832428,0.077822744846344,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0031316739041358232
166,50,False,False,0.5836167335510254,0.5854160189628601,1.252550721168518,1.6462898254394531,1.9516693353652954,0.13472826778888702,0.06052478402853012,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003316430374979973
167,51,False,False,0.577274739742279,0.5787138342857361,1.252550721168518,1.6462898254394531,1.9428215026855469,0.10603441298007965,0.047272004187107086,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004159723874181509
168,52,False,False,0.5727792978286743,0.5737156867980957,1.252550721168518,1.6462898254394531,1.9315320253372192,0.09995251148939133,0.03252318128943443,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005095559637993574
169,53,False,False,0.5709357261657715,0.5711086392402649,1.252550721168518,1.6462898254394531,1.920724868774414,0.10214322805404663,0.03515850380063057,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0072252824902534485
170,54,False,False,0.571274995803833,0.5710741281509399,1.252550721168518,1.6462898254394531,1.913955807685852,0.09121832996606827,0.08204812556505203,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010732005350291729
171,55,False,False,0.5723938345909119,0.5720804929733276,1.252550721168518,1.6462898254394531,1.9057492017745972,0.08980373293161392,0.15074017643928528,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01281178928911686
172,56,False,False,0.5734538435935974,0.5732279419898987,1.252550721168518,1.6462898254394531,1.8944220542907715,0.08238931745290756,0.22591282427310944,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.013827726244926453
173,57,False,False,0.5738570094108582,0.5738343596458435,1.252550721168518,1.6462898254394531,1.8795610666275024,0.06583831459283829,0.2983071506023407,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014212277717888355
174,58,False,False,0.573350191116333,0.573566198348999,1.252550721168518,1.6462898254394531,1.861338496208191,0.045617420226335526,0.3648739755153656,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014369267039000988
175,59,False,False,0.5719223618507385,0.5723620653152466,1.252550721168518,1.6462898254394531,1.8402563333511353,0.0243361946195364,0.42487770318984985,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014488549903035164
176,60,False,False,0.5697146058082581,0.5703299641609192,1.252550721168518,1.6462898254394531,1.8168684244155884,0.00180405518040061,0.47781020402908325,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014630317687988281
177,61,False,False,0.5669713020324707,0.567699134349823,1.252550721168518,1.6462898254394531,1.791622519493103,-0.02166077308356762,0.5232123732566833,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014875123277306557
178,62,False,False,0.5639404654502869,0.5647196173667908,1.252550721168518,1.6462898254394531,1.7647160291671753,-0.04515058547258377,0.5617862939834595,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01531577855348587
179,63,False,False,0.5608199238777161,0.5615977048873901,1.252550721168518,1.6462898254394531,1.7360349893569946,-0.06754527240991592,0.5952723622322083,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.016016868874430656
180,64,False,False,0.557788610458374,0.5585328340530396,1.252550721168518,1.6462898254394531,1.7049064636230469,-0.09224458038806915,0.6261622309684753,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01703813299536705
181,65,False,False,0.5548896789550781,0.5555981993675232,1.252550721168518,1.6462898254394531,1.670257568359375,-0.11822707206010818,0.6579511165618896,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01841813139617443
182,66,False,False,0.5522796511650085,0.5529024004936218,1.252550721168518,1.6462898254394531,1.6279380321502686,-0.1409756988286972,0.7061617970466614,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.020434165373444557
183,67,False,False,0.5496795773506165,0.5504156947135925,1.252550721168518,1.6462898254394531,1.5744941234588623,-0.14956076443195343,0.7796494364738464,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.022498389706015587
184,68,False,False,0.5451427102088928,0.5465343594551086,1.252550721168518,1.6462898254394531,1.5129497051239014,-0.1420431286096573,0.8605984449386597,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.023233922198414803
185,69,False,False,0.5376424789428711,0.539824366569519,1.252550721168518,1.6462898254394531,1.4467772245407104,-0.1341269314289093,0.9338676929473877,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02291160449385643
186,70,False,False,0.5266950130462646,0.5297996997833252,1.252550721168518,1.6462898254394531,1.3780125379562378,-0.1287495195865631,0.9966892600059509,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02247311733663082
187,71,False,False,0.5117425322532654,0.515864908695221,1.252550721168518,1.6462898254394531,1.307800054550171,-0.120838962495327,1.0504926443099976,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02199871465563774
188,0,True,False,0.6298123002052307,0.4979732930660248,-1.9769561290740967,-0.6086979508399963,1.9896979331970215,-0.00035526801366358995,-0.45265451073646545,0.0,0.0,0.0,0.0,1.0,nan,nan,1.0,0.021656550467014313
189,1,False,False,0.6242286562919617,0.626094400882721,2.0232303142547607,-0.42985907196998596,1.9987432956695557,0.013942394405603409,-0.42238616943359375,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06640950590372086
190,2,False,False,0.6144282817840576,0.6171618700027466,2.0232303142547607,-0.42985907196998596,2.0128984451293945,0.06342930346727371,-0.36574044823646545,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06382053345441818
191,3,False,False,0.6021274924278259,0.605364978313446,2.0232303142547607,-0.42985907196998596,2.013507604598999,0.1285552829504013,-0.3426039516925812,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.05314447358250618
192,4,False,False,0.5885729193687439,0.5920158624649048,2.0232303142547607,-0.42985907196998596,2.0010178089141846,0.18758685886859894,-0.35770756006240845,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.04300347715616226
193,5,False,False,0.574791669845581,0.5781987905502319,2.0232303142547607,-0.42985907196998596,1.9805552959442139,0.22727854549884796,-0.39983513951301575,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.031229618936777115
194,6,False,False,0.5617642402648926,0.5649305582046509,2.0232303142547607,-0.42985907196998596,1.9588311910629272,0.23894092440605164,-0.45198124647140503,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02278929390013218
195,7,False,False,0.5499824285507202,0.5527439117431641,2.0232303142547607,-0.42985907196998596,1.9375216960906982,0.21894672513008118,-0.5100215077400208,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014736461453139782
196,8,False,False,0.5405319333076477,0.5426532626152039,2.0232303142547607,-0.42985907196998596,1.9151381254196167,0.19429267942905426,-0.5680506229400635,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010234109126031399
197,9,False,False,0.5339975953102112,0.5353332757949829,2.0232303142547607,-0.42985907196998596,1.8929917812347412,0.191165491938591,-0.617302656173706,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.011421258561313152
198,10,False,False,0.530899167060852,0.5313271284103394,2.0232303142547607,-0.42985907196998596,1.8747395277023315,0.20093169808387756,-0.6538514494895935,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010313957929611206
199,11,False,False,0.5315361022949219,0.5310197472572327,2.0232303142547607,-0.42985907196998596,1.8617346286773682,0.1991266906261444,-0.6821045875549316,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008955520577728748
200,12,False,False,0.5359963774681091,0.53452068567276,2.0232303142547607,-0.42985907196998596,1.8531752824783325,0.20847533643245697,-0.6993778944015503,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008058815263211727
201,13,False,False,0.5445825457572937,0.5420637726783752,2.0232303142547607,-0.42985907196998596,1.8497878313064575,0.19823461771011353,-0.711914598941803,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006612921599298716
202,14,False,False,0.5560817122459412,0.5530192255973816,2.0232303142547607,-0.42985907196998596,1.8597822189331055,0.1794290393590927,-0.7002782225608826,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00667668366804719
203,15,False,False,0.5686849355697632,0.5655015707015991,2.0232303142547607,-0.42985907196998596,1.8906161785125732,0.1778542697429657,-0.6402997374534607,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010168618522584438
204,16,False,False,0.5813314318656921,0.578218936920166,2.0232303142547607,-0.42985907196998596,1.932457447052002,0.19639354944229126,-0.5413495302200317,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014326083473861217
205,17,False,False,0.5927475690841675,0.5900651812553406,2.0232303142547607,-0.42985907196998596,1.9742443561553955,0.2070332169532776,-0.42492613196372986,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.015511882491409779
206,18,False,False,0.6019203066825867,0.599869430065155,2.0232303142547607,-0.42985907196998596,2.004711151123047,0.21414326131343842,-0.3213292360305786,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01316667627543211
207,19,False,False,0.6083136200904846,0.606988787651062,2.0232303142547607,-0.42985907196998596,2.0221619606018066,0.22373449802398682,-0.24711209535598755,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009245489723980427
208,20,False,False,0.6117916703224182,0.6111915111541748,2.0232303142547607,-0.42985907196998596,2.029160261154175,0.23480284214019775,-0.20818671584129333,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005052146501839161
209,21,False,False,0.6125433444976807,0.6125956177711487,2.0232303142547607,-0.42985907196998596,2.0284018516540527,0.24822476506233215,-0.20144572854042053,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0015168528771027923
210,22,False,False,0.6110120415687561,0.6115896105766296,2.0232303142547607,-0.42985907196998596,2.021977424621582,0.26411575078964233,-0.21815210580825806,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.002381056547164917
211,23,False,False,0.6077236533164978,0.6086915135383606,2.0232303142547607,-0.42985907196998596,2.0119481086730957,0.2801094949245453,-0.247506245970726,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005788728594779968
212,24,False,False,0.6032060384750366,0.6044355034828186,2.0232303142547607,-0.42985907196998596,1.9998462200164795,0.29612675309181213,-0.28064021468162537,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0066246092319488525
213,25,False,False,0.5980091691017151,0.5993365049362183,2.0232303142547607,-0.42985907196998596,1.9871846437454224,0.31168612837791443,-0.3111872971057892,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.005543455481529236
214,26,False,False,0.5926606059074402,0.5939773917198181,2.0232303142547607,-0.42985907196998596,1.977732539176941,0.3143700957298279,-0.3336981534957886,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0029785186052322388
215,27,False,False,0.5878032445907593,0.5890021324157715,2.0232303142547607,-0.42985907196998596,1.9718115329742432,0.318153440952301,-0.34135887026786804,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0003904652257915586
216,28,False,False,0.5831161737442017,0.5842825770378113,2.0232303142547607,-0.42985907196998596,1.9736675024032593,0.3113485276699066,-0.32681596279144287,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0019138677744194865
217,29,False,False,0.5780823826789856,0.5793895721435547,2.0232303142547607,-0.42985907196998596,1.9798526763916016,0.29478156566619873,-0.30007851123809814,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00273600360378623
218,30,False,False,0.5724254846572876,0.5738961100578308,2.0232303142547607,-0.42985907196998596,1.9861472845077515,0.2788768410682678,-0.2688438296318054,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003017225069925189
219,31,False,False,0.5663216710090637,0.5678933262825012,2.0232303142547607,-0.42985907196998596,1.9926259517669678,0.2545730471611023,-0.2377132922410965,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0029138370882719755
220,32,False,False,0.5594978928565979,0.5613110065460205,2.0232303142547607,-0.42985907196998596,1.9962224960327148,0.2304338812828064,-0.21512141823768616,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0023288389202207327
221,33,False,False,0.5520268082618713,0.5539528727531433,2.0232303142547607,-0.42985907196998596,1.9996778964996338,0.18614411354064941,-0.19895504415035248,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001932154642418027
222,34,False,False,0.544581949710846,0.5464396476745605,2.0232303142547607,-0.42985907196998596,2.0005581378936768,0.15000824630260468,-0.18687334656715393,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001802571932785213
223,35,False,False,0.5380770564079285,0.5395740270614624,2.0232303142547607,-0.42985907196998596,1.9994505643844604,0.11007063090801239,-0.18274618685245514,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0016495632007718086
224,36,False,False,0.532720148563385,0.5338756442070007,2.0232303142547607,-0.42985907196998596,1.9965487718582153,0.06856051087379456,-0.18421570956707,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0016827237559482455
225,37,False,False,0.5293708443641663,0.5300031304359436,2.0232303142547607,-0.42985907196998596,1.9914366006851196,0.03217744082212448,-0.19230572879314423,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001666847849264741
226,38,False,False,0.5285840034484863,0.5285507440567017,2.0232303142547607,-0.42985907196998596,1.9842427968978882,0.006547363940626383,-0.20690926909446716,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0017959034303203225
227,39,False,False,0.5299225449562073,0.5293540358543396,2.0232303142547607,-0.42985907196998596,1.9763354063034058,-0.030025118961930275,-0.22133700549602509,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002431222703307867
228,40,False,False,0.5329842567443848,0.53212571144104,2.0232303142547607,-0.42985907196998596,1.9704785346984863,-0.0669337660074234,-0.22208498418331146,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0038128362502902746
229,41,False,False,0.53666752576828,0.5357338190078735,2.0232303142547607,-0.42985907196998596,1.9721097946166992,-0.09141083806753159,-0.18587137758731842,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006364528089761734
230,42,False,False,0.5401915907859802,0.5393579006195068,2.0232303142547607,-0.42985907196998596,1.9777549505233765,-0.10681075602769852,-0.12199316173791885,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00829035323113203
231,43,False,False,0.5427377223968506,0.5422214269638062,2.0232303142547607,-0.42985907196998596,1.9813053607940674,-0.11005213856697083,-0.05699799954891205,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008743706159293652
232,44,False,False,0.543965220451355,0.5437846183776855,2.0232303142547607,-0.42985907196998596,1.9815161228179932,-0.10322701185941696,-0.0005313385627232492,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008574961684644222
233,45,False,False,0.5440213680267334,0.544085681438446,2.0232303142547607,-0.42985907196998596,1.9782735109329224,-0.10205965489149094,0.045221514999866486,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008134587667882442
234,46,False,False,0.5431559681892395,0.5434301495552063,2.0232303142547607,-0.42985907196998596,1.972726821899414,-0.10153093189001083,0.0802733302116394,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007651847787201405
235,47,False,False,0.5415533185005188,0.5420204997062683,2.0232303142547607,-0.42985907196998596,1.965481162071228,-0.09946312010288239,0.10404109954833984,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007190195377916098
236,48,False,False,0.5396950840950012,0.5401424169540405,2.0232303142547607,-0.42985907196998596,1.9572943449020386,-0.08903443068265915,0.11864063888788223,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006952716503292322
237,49,False,False,0.538089394569397,0.5384151339530945,2.0232303142547607,-0.42985907196998596,1.948363184928894,-0.06868429481983185,0.12584467232227325,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006971538998186588
238,50,False,False,0.5372457504272461,0.537381649017334,2.0232303142547607,-0.42985907196998596,1.9384586811065674,-0.04636166989803314,0.1313287317752838,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007462455425411463
239,51,False,False,0.5377484560012817,0.537449300289154,2.0232303142547607,-0.42985907196998596,1.927022099494934,-0.030760081484913826,0.13218747079372406,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00804470106959343
240,52,False,False,0.5403282642364502,0.5393213033676147,2.0232303142547607,-0.42985907196998596,1.9140236377716064,-0.0021771679166704416,0.12734387814998627,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008961728774011135
241,53,False,False,0.5462936162948608,0.5446241497993469,2.0232303142547607,-0.42985907196998596,1.9004628658294678,0.039694178849458694,0.14326836168766022,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.011610050685703754
242,54,False,False,0.5530608296394348,0.5512903928756714,2.0232303142547607,-0.42985907196998596,1.8875799179077148,0.03206503391265869,0.2062593400478363,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014980226755142212
243,55,False,False,0.5601251721382141,0.5583796501159668,2.0232303142547607,-0.42985907196998596,1.8702821731567383,0.035406045615673065,0.3081969618797302,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01729842834174633
244,56,False,False,0.5667576789855957,0.5652010440826416,2.0232303142547607,-0.42985907196998596,1.8457872867584229,0.0501677580177784,0.41231492161750793,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.017771868035197258
245,57,False,False,0.5717124342918396,0.5706992745399475,2.0232303142547607,-0.42985907196998596,1.8171217441558838,0.05662665516138077,0.4974071681499481,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.017117280513048172
246,58,False,False,0.5739368796348572,0.5736731290817261,2.0232303142547607,-0.42985907196998596,1.7875884771347046,0.0514182411134243,0.5607315301895142,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.016116106882691383
247,59,False,False,0.5728352069854736,0.5734573602676392,2.0232303142547607,-0.42985907196998596,1.7581299543380737,0.03818267956376076,0.6084733009338379,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.015246010385453701
248,60,False,False,0.5680199861526489,0.5695730447769165,2.0232303142547607,-0.42985907196998596,1.7282593250274658,0.021514195948839188,0.6473989486694336,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014616268686950207
