step,episode_step,terminated,truncated,root_qpos_z,info_root_height,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
19,19,False,False,0.605840802192688,0.6045748591423035,0.7286146879196167,1.9564754962921143,2.033267021179199,0.13836263120174408,-0.29632309079170227,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008502254262566566
20,20,False,False,0.6091136336326599,0.6085631251335144,0.7286146879196167,1.9564754962921143,2.039179563522339,0.16489417850971222,-0.2626410722732544,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0045156036503612995
21,21,False,False,0.6096637845039368,0.6097697615623474,0.7286146879196167,1.9564754962921143,2.0375640392303467,0.18886172771453857,-0.2585352063179016,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0010496623581275344
22,22,False,False,0.6078479886054993,0.6085085272789001,0.7286146879196167,1.9564754962921143,2.030182361602783,0.21118606626987457,-0.2772923707962036,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.003827139735221863
23,23,False,False,0.6041213870048523,0.6052165627479553,0.7286146879196167,1.9564754962921143,2.018444299697876,0.2327117621898651,-0.3103380799293518,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007923021912574768
24,24,False,False,0.5989713072776794,0.6003794074058533,0.7286146879196167,1.9564754962921143,2.004018545150757,0.25302061438560486,-0.34901925921440125,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009553804993629456
25,25,False,False,0.5930649042129517,0.594572901725769,0.7286146879196167,1.9564754962921143,1.9889556169509888,0.2693800628185272,-0.3867292106151581,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009287893772125244
26,26,False,False,0.5871543288230896,0.5885639786720276,0.7286146879196167,1.9564754962921143,1.9756377935409546,0.27428126335144043,-0.42037445306777954,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008077546954154968
27,27,False,False,0.5814608335494995,0.5829443335533142,0.7286146879196167,1.9564754962921143,1.9672566652297974,0.27304986119270325,-0.4397859275341034,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004419535398483276
28,28,False,False,0.5748142004013062,0.5766056180000305,0.7286146879196167,1.9564754962921143,1.9661511182785034,0.2851003408432007,-0.43019574880599976,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0008450676104985178
29,29,False,False,0.5670093894004822,0.5690131187438965,0.7286146879196167,1.9564754962921143,1.9728156328201294,0.2908176779747009,-0.3971630036830902,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0027114597614854574
30,30,False,False,0.5584414601325989,0.5606371164321899,0.7286146879196167,1.9564754962921143,1.982405424118042,0.2810894250869751,-0.3590143024921417,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002924892585724592
31,31,False,False,0.5491933822631836,0.5515830516815186,0.7286146879196167,1.9564754962921143,1.9890633821487427,0.2614017128944397,-0.3328998386859894,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0017821757355704904
32,32,False,False,0.5395394563674927,0.5419426560401917,0.7286146879196167,1.9564754962921143,1.9915293455123901,0.2385198473930359,-0.3216952085494995,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0004764899204019457
33,33,False,False,0.5304534435272217,0.5326111912727356,0.7286146879196167,1.9564754962921143,1.9913073778152466,0.20596924424171448,-0.3243491053581238,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.001941397786140442
34,34,False,False,0.5224957466125488,0.5243751406669617,0.7286146879196167,1.9564754962921143,1.986626148223877,0.18059758841991425,-0.3407294452190399,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004869177937507629
35,35,False,False,0.517566442489624,0.5183864831924438,0.7286146879196167,1.9564754962921143,1.9783495664596558,0.15218879282474518,-0.3712558150291443,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.007704347372055054
36,36,False,False,0.516857385635376,0.5166716575622559,0.7286146879196167,1.9564754962921143,1.959168791770935,0.15585820376873016,-0.4297387897968292,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.013675391674041748
37,37,False,False,0.5200071930885315,0.5187750458717346,0.7286146879196167,1.9564754962921143,1.9375742673873901,0.15074780583381653,-0.4938097596168518,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.013488680124282837
38,38,False,False,0.5267569422721863,0.524776041507721,0.7286146879196167,1.9564754962921143,1.921105980873108,0.11406005173921585,-0.5466188192367554,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009329617023468018
39,39,False,False,0.5354443788528442,0.5331153869628906,0.7286146879196167,1.9564754962921143,1.9084820747375488,0.07261282205581665,-0.5850428342819214,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.003194063901901245
40,40,False,False,0.5450055599212646,0.542690098285675,0.7286146879196167,1.9564754962921143,1.9127739667892456,0.04698050767183304,-0.5782796144485474,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002889223163947463
41,41,False,False,0.5533519983291626,0.5514230132102966,0.7286146879196167,1.9564754962921143,1.9431456327438354,0.022617578506469727,-0.5017455220222473,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007812566123902798
42,42,False,False,0.5609011054039001,0.5590813755989075,0.7286146879196167,1.9564754962921143,1.9813494682312012,0.02334362268447876,-0.38578498363494873,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01022640336304903
43,43,False,False,0.567266047000885,0.5658040642738342,0.7286146879196167,1.9564754962921143,2.0088539123535156,0.03791670873761177,-0.27985942363739014,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009453119710087776
44,44,False,False,0.5717555284500122,0.5708872079849243,0.7286146879196167,1.9564754962921143,2.0226223468780518,0.037096865475177765,-0.21131552755832672,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0069634453393518925
45,45,False,False,0.5733802318572998,0.5732368230819702,0.7286146879196167,1.9564754962921143,2.0286524295806885,0.0461563877761364,-0.16926290094852448,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0047627524472773075
46,46,False,False,0.5722562074661255,0.5727899670600891,0.7286146879196167,1.9564754962921143,2.0301129817962646,0.0644644945859909,-0.14622986316680908,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0028901135083287954
47,47,False,False,0.5695536732673645,0.5702815055847168,0.7286146879196167,1.9564754962921143,2.027738332748413,0.08583368360996246,-0.14269082248210907,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0010767672210931778
48,48,False,False,0.5662922263145447,0.5671091675758362,0.7286146879196167,1.9564754962921143,2.0211095809936523,0.09377264976501465,-0.16641050577163696,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0035021454095840454
49,49,False,False,0.5631127953529358,0.5638822317123413,0.7286146879196167,1.9564754962921143,2.0100486278533936,0.07270852476358414,-0.2161516398191452,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00943705439567566
50,50,False,False,0.5604003071784973,0.5610424876213074,0.7286146879196167,1.9564754962921143,1.995349645614624,0.06774869561195374,-0.2728273570537567,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.011184513568878174
51,51,False,False,0.5584512948989868,0.5589013695716858,0.7286146879196167,1.9564754962921143,1.9799188375473022,0.08474450558423996,-0.3226715624332428,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009540468454360962
52,52,False,False,0.5570955872535706,0.5572673678398132,0.7286146879196167,1.9564754962921143,1.9672421216964722,0.1101047471165657,-0.3553614318370819,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.004752427339553833
53,53,False,False,0.5568907856941223,0.5568633079528809,0.7286146879196167,1.9564754962921143,1.9608663320541382,0.12898047268390656,-0.36528894305229187,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0005554606323130429
54,54,False,False,0.5571023225784302,0.5570186376571655,0.7286146879196167,1.9564754962921143,1.9644626379013062,0.1308441311120987,-0.34385088086128235,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0032710812520235777
55,55,False,False,0.5572377443313599,0.5572121143341064,0.7286146879196167,1.9564754962921143,1.9738167524337769,0.1208873763680458,-0.3018743395805359,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005038435570895672
56,56,False,False,0.5571612119674683,0.5572091341018677,0.7286146879196167,1.9564754962921143,1.9834638833999634,0.12037378549575806,-0.2513251304626465,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005786457099020481
57,57,False,False,0.556735098361969,0.5568801164627075,0.7286146879196167,1.9564754962921143,1.9910839796066284,0.11293726414442062,-0.20542961359024048,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005445860326290131
58,58,False,False,0.5558179020881653,0.5560867190361023,0.7286146879196167,1.9564754962921143,1.9959776401519775,0.09628651291131973,-0.17020638287067413,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004571870435029268
59,59,False,False,0.5544304847717285,0.554831862449646,0.7286146879196167,1.9564754962921143,1.9983562231063843,0.0751747190952301,-0.14593778550624847,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.003615636844187975
60,60,False,False,0.5527281761169434,0.5531585812568665,0.7286146879196167,1.9564754962921143,1.998337745666504,0.05274559184908867,-0.13310496509075165,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0026720918249338865
61,61,False,False,0.5510175228118896,0.5514543056488037,0.7286146879196167,1.9564754962921143,1.9966135025024414,0.026121173053979874,-0.12928831577301025,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001961159985512495
62,62,False,False,0.5497656464576721,0.5499457716941833,0.7286146879196167,1.9564754962921143,1.9929029941558838,-0.005793888587504625,-0.13504192233085632,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0013670057523995638
63,63,False,False,0.5501960515975952,0.5499372482299805,0.7286146879196167,1.9564754962921143,1.9867570400238037,-0.03557129204273224,-0.15285760164260864,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0007321658194996417
64,64,False,False,0.5527247190475464,0.5518569350242615,0.7286146879196167,1.9564754962921143,1.9769850969314575,-0.05651260167360306,-0.1876596212387085,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,4.044942033942789e-05
65,65,False,False,0.5577016472816467,0.5562217235565186,0.7286146879196167,1.9564754962921143,1.964913249015808,-0.07554041594266891,-0.2297017127275467,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00011065970466006547
66,66,False,False,0.5647971630096436,0.5629131197929382,0.7286146879196167,1.9564754962921143,1.9523810148239136,-0.11563187092542648,-0.2644098699092865,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.001166604459285736
67,67,False,False,0.5725609064102173,0.5706174373626709,0.7286146879196167,1.9564754962921143,1.9487965106964111,-0.14182288944721222,-0.2613161504268646,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0038838055916130543
68,68,False,False,0.5801217555999756,0.5782883763313293,0.7286146879196167,1.9564754962921143,1.9555004835128784,-0.13309401273727417,-0.2219245284795761,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.006414962466806173
69,69,False,False,0.5866473317146301,0.5851370692253113,0.7286146879196167,1.9564754962921143,1.964868426322937,-0.10288938134908676,-0.16708531975746155,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007701837457716465
70,70,False,False,0.591753363609314,0.5906208157539368,0.7286146879196167,1.9564754962921143,1.97159743309021,-0.07921706140041351,-0.10975708812475204,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008094888180494308
71,71,False,False,0.5952218770980835,0.5945161581039429,0.7286146879196167,1.9564754962921143,1.9749191999435425,-0.06218709051609039,-0.057245541363954544,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007846278138458729
72,72,False,False,0.5969275236129761,0.596671462059021,0.7286146879196167,1.9564754962921143,1.9752000570297241,-0.04619358852505684,-0.013730720616877079,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.007192844059318304
73,73,False,False,0.596921443939209,0.5970786213874817,0.7286146879196167,1.9564754962921143,1.9729844331741333,-0.02496379055082798,0.018386203795671463,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00632404163479805
74,74,False,False,0.5954245924949646,0.5959348678588867,0.7286146879196167,1.9564754962921143,1.9685255289077759,-0.0033909622579813004,0.03781900927424431,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005415286403149366
75,75,False,False,0.5925900936126709,0.5934194922447205,0.7286146879196167,1.9564754962921143,1.9621617794036865,0.014920239336788654,0.04545585438609123,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0046821883879601955
76,76,False,False,0.5890294909477234,0.5899373888969421,0.7286146879196167,1.9564754962921143,1.95438814163208,0.03207430988550186,0.04525592550635338,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004305567126721144
77,77,False,False,0.5854023694992065,0.5862649083137512,0.7286146879196167,1.9564754962921143,1.9459915161132812,0.038201771676540375,0.04235749691724777,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004361958242952824
78,78,False,False,0.5830540060997009,0.5834587216377258,0.7286146879196167,1.9564754962921143,1.9367027282714844,0.03818937763571739,0.03433951735496521,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004552185069769621
79,79,False,False,0.5825374126434326,0.5825368762016296,0.7286146879196167,1.9564754962921143,1.9280805587768555,0.048306118696928024,0.03996632248163223,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005970821250230074
80,80,False,False,0.5828943848609924,0.5827805399894714,0.7286146879196167,1.9564754962921143,1.9214800596237183,0.06411196291446686,0.0770317018032074,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008161038160324097
81,81,False,False,0.5833688974380493,0.583252489566803,0.7286146879196167,1.9564754962921143,1.9144147634506226,0.07999007403850555,0.13178561627864838,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009480499662458897
82,82,False,False,0.5836515426635742,0.5836176872253418,0.7286146879196167,1.9564754962921143,1.90537691116333,0.0898626297712326,0.1887291818857193,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009968324564397335
83,83,False,False,0.5833685398101807,0.5835040807723999,0.7286146879196167,1.9564754962921143,1.8945657014846802,0.08819900453090668,0.2376531958580017,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009914375841617584
84,84,False,False,0.5823447704315186,0.5826717615127563,0.7286146879196167,1.9564754962921143,1.8824443817138672,0.07882657647132874,0.2764730751514435,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00974439550191164
85,85,False,False,0.5806187987327576,0.5811079740524292,0.7286146879196167,1.9564754962921143,1.869215488433838,0.06648160517215729,0.30788859724998474,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00974529329687357
86,86,False,False,0.5783933997154236,0.5789850950241089,0.7286146879196167,1.9564754962921143,1.8548344373703003,0.05346418917179108,0.33554965257644653,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010035394690930843
87,87,False,False,0.5759650468826294,0.5765796303749084,0.7286146879196167,1.9564754962921143,1.8391486406326294,0.039749834686517715,0.3617270290851593,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010608199052512646
88,88,False,False,0.5737037658691406,0.5742355585098267,0.7286146879196167,1.9564754962921143,1.8219666481018066,0.023902006447315216,0.3874550461769104,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.011424469761550426
89,89,False,False,0.5718706846237183,0.5722799897193909,0.7286146879196167,1.9564754962921143,1.8029789924621582,0.00650550564751029,0.4134094715118408,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.012483158148825169
90,90,False,False,0.5705808997154236,0.5708471536636353,0.7286146879196167,1.9564754962921143,1.781666874885559,-0.01691477745771408,0.4411943852901459,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01377839781343937
91,91,False,False,0.5698251724243164,0.5699619650840759,0.7286146879196167,1.9564754962921143,1.757224678993225,-0.04362093657255173,0.47300809621810913,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.015268898569047451
92,92,False,False,0.5691587924957275,0.5693604350090027,0.7286146879196167,1.9564754962921143,1.7271836996078491,-0.06647508591413498,0.5233256220817566,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.017248358577489853
93,93,False,False,0.5675190091133118,0.5680766701698303,0.7286146879196167,1.9564754962921143,1.6890299320220947,-0.07548289746046066,0.5994213819503784,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01911410503089428
94,94,False,False,0.5638551712036133,0.5649893879890442,0.7286146879196167,1.9564754962921143,1.643060326576233,-0.07399465888738632,0.6858603358268738,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.020073970779776573
95,95,False,False,0.5577437281608582,0.5595055818557739,0.7286146879196167,1.9564754962921143,1.5916520357131958,-0.06858079880475998,0.7677108645439148,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.020362572744488716
96,96,False,False,0.5491139888763428,0.55150306224823,0.7286146879196167,1.9564754962921143,1.5375553369522095,-0.05893206596374512,0.8384232521057129,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02042849361896515
97,97,False,False,0.5380576848983765,0.5410410165786743,0.7286146879196167,1.9564754962921143,1.4823311567306519,-0.04226700961589813,0.8974114060401917,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02059224061667919
98,98,False,False,0.524732768535614,0.5282692909240723,0.7286146879196167,1.9564754962921143,1.4257194995880127,-0.01770571433007717,0.9473305940628052,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.021053308621048927
99,99,False,False,0.5092505812644958,0.5133241415023804,0.7286146879196167,1.9564754962921143,1.3660767078399658,0.015129887498915195,0.9917499423027039,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.021847670897841454
100,0,True,False,0.6296526193618774,0.4961889386177063,2.216233491897583,-0.45684880018234253,2.1737334728240967,-0.2275223731994629,-0.4526488482952118,0.0,-0.0,0.0,0.0,1.0,nan,nan,1.0,0.02287227474153042
101,1,False,False,0.6242202520370483,0.6260914206504822,2.193603515625,-0.578173041343689,2.1984729766845703,-0.06289830803871155,-0.42267942428588867,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.10030610859394073
102,2,False,False,0.6144168972969055,0.6171339750289917,2.193603515625,-0.578173041343689,2.2150490283966064,-0.009648093022406101,-0.3588895797729492,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.09672372788190842
103,3,False,False,0.6023436784744263,0.6054967641830444,2.193603515625,-0.578173041343689,2.21801495552063,0.06811629235744476,-0.33229151368141174,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.08155419677495956
104,4,False,False,0.5892001986503601,0.5925226807594299,2.193603515625,-0.578173041343689,2.207385540008545,0.14083567261695862,-0.34828224778175354,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06484902650117874
105,5,False,False,0.575992226600647,0.5792409181594849,2.193603515625,-0.578173041343689,2.189281940460205,0.18446628749370575,-0.39300575852394104,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0508689284324646
106,6,False,False,0.5636298060417175,0.5665985941886902,2.193603515625,-0.578173041343689,2.169729471206665,0.19125409424304962,-0.448737770318985,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.04018154740333557
107,7,False,False,0.5528735518455505,0.5553712248802185,2.193603515625,-0.578173041343689,2.14959979057312,0.17028945684432983,-0.5092587471008301,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03154818341135979
108,8,False,False,0.5443944334983826,0.5462695360183716,2.193603515625,-0.578173041343689,2.1281158924102783,0.16396544873714447,-0.5664265751838684,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.025785470381379128
109,9,False,False,0.5388137698173523,0.5399194359779358,2.193603515625,-0.578173041343689,2.1078951358795166,0.16779276728630066,-0.615881085395813,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0216644536703825
110,10,False,False,0.5365481376647949,0.5367997884750366,2.193603515625,-0.578173041343689,2.0906128883361816,0.17482690513134003,-0.6564632654190063,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.018224671483039856
111,11,False,False,0.5378063321113586,0.5371642112731934,2.193603515625,-0.578173041343689,2.0773966312408447,0.18028660118579865,-0.6877313852310181,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01517974492162466
112,12,False,False,0.5427075028419495,0.5411501526832581,2.193603515625,-0.578173041343689,2.0688345432281494,0.18237075209617615,-0.7097328305244446,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.012338845990598202
113,13,False,False,0.5512953996658325,0.5488231778144836,2.193603515625,-0.578173041343689,2.0655505657196045,0.17960673570632935,-0.722099781036377,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009718382731080055
114,14,False,False,0.5622924566268921,0.5593966841697693,2.193603515625,-0.578173041343689,2.0761666297912598,0.17384672164916992,-0.7051994204521179,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010769754648208618
115,15,False,False,0.5739965438842773,0.5710747838020325,2.193603515625,-0.578173041343689,2.1059422492980957,0.18027769029140472,-0.6398026347160339,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.014671172015368938
116,16,False,False,0.5853574275970459,0.5826064944267273,2.193603515625,-0.578173041343689,2.1429805755615234,0.21231742203235626,-0.53981614112854,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.019950052723288536
117,17,False,False,0.5951776504516602,0.5929126739501953,2.193603515625,-0.578173041343689,2.1774113178253174,0.24100735783576965,-0.4287138879299164,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02071777917444706
118,18,False,False,0.6026660203933716,0.601034939289093,2.193603515625,-0.578173041343689,2.2008419036865234,0.2667706608772278,-0.33502158522605896,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01670215278863907
119,19,False,False,0.6074599027633667,0.6065201759338379,2.193603515625,-0.578173041343689,2.212815999984741,0.2912629246711731,-0.2728698253631592,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.01069540437310934
120,20,False,False,0.6095268130302429,0.6092594265937805,2.193603515625,-0.578173041343689,2.2159008979797363,0.31307148933410645,-0.24546079337596893,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004599717911332846
121,21,False,False,0.6090941429138184,0.6094233393669128,2.193603515625,-0.578173041343689,2.2123935222625732,0.33316630125045776,-0.24811360239982605,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0005487352609634399
122,22,False,False,0.606538712978363,0.6073613166809082,2.193603515625,-0.578173041343689,2.2039504051208496,0.35217294096946716,-0.2723231911659241,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006141364574432373
123,23,False,False,0.6023007035255432,0.6035035252571106,2.193603515625,-0.578173041343689,2.1919941902160645,0.37057849764823914,-0.30843108892440796,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.009228065609931946
