step,episode_step,terminated,truncated,root_qpos_z,info_root_height,ball_x,ball_y,ball_rel_waist_x,ball_rel_waist_y,ball_rel_waist_z,ball_qvel_x,ball_qvel_y,ball_speed_qvel,info_ball_speed,ball_visible,termination_ball_unseen,termination_ball_out,termination_fallen,reward_total
124,20,False,False,0.5378316044807434,0.5383875370025635,1.31144380569458,1.4983909130096436,1.8860106468200684,0.23839394748210907,-0.4078257381916046,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004150358494371176
125,21,False,False,0.5354054570198059,0.5360458493232727,1.31144380569458,1.4983909130096436,1.8921138048171997,0.19886751472949982,-0.40020906925201416,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0017486832803115249
126,22,False,False,0.5331242680549622,0.5336543321609497,1.31144380569458,1.4983909130096436,1.8900669813156128,0.17201286554336548,-0.4120127260684967,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0030849874019622803
127,23,False,False,0.5319867730140686,0.5321143865585327,1.31144380569458,1.4983909130096436,1.8834762573242188,0.1343972384929657,-0.4397142827510834,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.00683903694152832
128,24,False,False,0.5327987670898438,0.5323787927627563,1.31144380569458,1.4983909130096436,1.8727885484695435,0.08827206492424011,-0.4786416292190552,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008818283677101135
129,25,False,False,0.5352151393890381,0.534594714641571,1.31144380569458,1.4983909130096436,1.8623579740524292,0.04002631455659866,-0.5134586095809937,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.006516873836517334
130,26,False,False,0.5376160740852356,0.5370253324508667,1.31144380569458,1.4983909130096436,1.8660329580307007,0.00671085761860013,-0.5077303647994995,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.004016133490949869
131,27,False,False,0.5399060249328613,0.5393510460853577,1.31144380569458,1.4983909130096436,1.876905918121338,-0.00942403357475996,-0.4806482493877411,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.009272642433643341
132,28,False,False,0.5415827035903931,0.5412434339523315,1.31144380569458,1.4983909130096436,1.885940432548523,-0.022618262097239494,-0.45520496368408203,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.008184458129107952
133,29,False,False,0.5424646735191345,0.5423305034637451,1.31144380569458,1.4983909130096436,1.8934388160705566,-0.031101880595088005,-0.43148839473724365,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.005344546400010586
134,30,False,False,0.542360246181488,0.5424880385398865,1.31144380569458,1.4983909130096436,1.900030493736267,-0.028994670137763023,-0.4090563952922821,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002569703385233879
135,31,False,False,0.5431041717529297,0.5428463816642761,1.31144380569458,1.4983909130096436,1.904382586479187,-0.01576271839439869,-0.3940066397190094,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0010131299495697021
136,32,False,False,0.5453416705131531,0.5446175336837769,1.31144380569458,1.4983909130096436,1.9006731510162354,-0.020180949941277504,-0.4050767719745636,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.008435845375061035
137,33,False,False,0.5478807091712952,0.547351062297821,1.31144380569458,1.4983909130096436,1.895219087600708,-0.03253788873553276,-0.4215516448020935,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010335743427276611
138,34,False,False,0.5488114356994629,0.5487749576568604,1.31144380569458,1.4983909130096436,1.900353193283081,-0.03149361535906792,-0.40537238121032715,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.003673359751701355
139,35,False,False,0.547446072101593,0.5480278134346008,1.31144380569458,1.4983909130096436,1.9111393690109253,-0.03208122402429581,-0.36835744976997375,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0005203017499297857
140,36,False,False,0.5438736081123352,0.5449090600013733,1.31144380569458,1.4983909130096436,1.9192909002304077,-0.053182728588581085,-0.3342513144016266,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00017408934945706278
141,37,False,False,0.5387266874313354,0.540127158164978,1.31144380569458,1.4983909130096436,1.921292781829834,-0.08595207333564758,-0.31715601682662964,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0042629241943359375
142,38,False,False,0.5325971245765686,0.5341814756393433,1.31144380569458,1.4983909130096436,1.916420578956604,-0.10756953060626984,-0.3250190019607544,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010948032140731812
143,39,False,False,0.5255959033966064,0.5274860262870789,1.31144380569458,1.4983909130096436,1.904815673828125,-0.13459984958171844,-0.3545285761356354,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.015592724084854126
144,40,False,False,0.5179340839385986,0.5198751091957092,1.31144380569458,1.4983909130096436,1.8886014223098755,-0.16958972811698914,-0.39373406767845154,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.01659296452999115
145,41,False,False,0.5088468194007874,0.5112210512161255,1.31144380569458,1.4983909130096436,1.8773421049118042,-0.21009960770606995,-0.4118151068687439,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.010560452938079834
146,0,True,False,0.6290441155433655,0.501515805721283,-1.5813993215560913,-1.3725883960723877,2.009347915649414,-0.20855429768562317,-0.4412957727909088,0.0,-0.0,0.0,0.0,1.0,nan,nan,1.0,-0.003022328019142151
147,1,False,False,0.6211790442466736,0.6236156821250916,2.029027223587036,-0.6003898978233337,2.039882183074951,-0.16084225475788116,-0.4258929491043091,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.09489699453115463
148,2,False,False,0.609270453453064,0.6124976277351379,2.029027223587036,-0.6003898978233337,2.056213617324829,-0.10135958343744278,-0.37623894214630127,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.09245432168245316
149,3,False,False,0.5953260660171509,0.5989036560058594,2.029027223587036,-0.6003898978233337,2.063063621520996,-0.021779047325253487,-0.34893232583999634,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07950513809919357
150,4,False,False,0.5810757875442505,0.5845995545387268,2.029027223587036,-0.6003898978233337,2.054274797439575,0.03491603210568428,-0.36742156744003296,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.06134219840168953
151,5,False,False,0.5675500631332397,0.5708459615707397,2.029027223587036,-0.6003898978233337,2.0349340438842773,0.06196065992116928,-0.41890907287597656,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.04608320817351341
152,6,False,False,0.555510938167572,0.5583699345588684,2.029027223587036,-0.6003898978233337,2.011098861694336,0.06635581701993942,-0.4818548560142517,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.036208443343639374
153,7,False,False,0.5461572408676147,0.548238217830658,2.029027223587036,-0.6003898978233337,1.9860655069351196,0.05201296880841255,-0.5454978942871094,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.029550651088356972
154,8,False,False,0.5410114526748657,0.5418926477432251,2.029027223587036,-0.6003898978233337,1.9562807083129883,0.0016483422368764877,-0.6180058121681213,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.02102344110608101
155,9,False,False,0.538395881652832,0.5389377474784851,2.029027223587036,-0.6003898978233337,1.9336252212524414,-0.022518340498209,-0.6679871678352356,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.021708164364099503
156,10,False,False,0.5361768007278442,0.5367341041564941,2.029027223587036,-0.6003898978233337,1.9430453777313232,-0.02120078168809414,-0.6457474231719971,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0343039445579052
157,11,False,False,0.5344387888908386,0.5348531007766724,2.029027223587036,-0.6003898978233337,1.9724675416946411,0.0008732517017051578,-0.573986291885376,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03706207498908043
158,12,False,False,0.5330410003662109,0.5332952737808228,2.029027223587036,-0.6003898978233337,2.0004587173461914,0.029248416423797607,-0.49563565850257874,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03137492015957832
159,13,False,False,0.5323603749275208,0.5325199961662292,2.029027223587036,-0.6003898978233337,2.0208563804626465,0.05715843662619591,-0.4294886887073517,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.021972492337226868
160,14,False,False,0.5321604609489441,0.5321976542472839,2.029027223587036,-0.6003898978233337,2.032581090927124,0.07881400734186172,-0.38568589091300964,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.010945728980004787
161,15,False,False,0.5328093767166138,0.5325613617897034,2.029027223587036,-0.6003898978233337,2.0332493782043457,0.11987258493900299,-0.37481242418289185,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0024056192487478256
162,16,False,False,0.5346879959106445,0.53416508436203,2.029027223587036,-0.6003898978233337,2.0254387855529785,0.15265287458896637,-0.3941322863101959,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0017368048429489136
163,17,False,False,0.5360375046730042,0.5357908606529236,2.029027223587036,-0.6003898978233337,2.018501043319702,0.1618926227092743,-0.4146074950695038,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0015499815344810486
164,18,False,False,0.5371583700180054,0.5370468497276306,2.029027223587036,-0.6003898978233337,2.020750045776367,0.14839769899845123,-0.4110257029533386,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0015472046798095107
165,19,False,False,0.5368730425834656,0.5370581746101379,2.029027223587036,-0.6003898978233337,2.0246388912200928,0.13099566102027893,-0.4008997976779938,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0021395746152848005
166,20,False,False,0.5350698828697205,0.5356450080871582,2.029027223587036,-0.6003898978233337,2.028937339782715,0.10613542795181274,-0.38846686482429504,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0021543074399232864
167,21,False,False,0.5323753952980042,0.5331612825393677,2.029027223587036,-0.6003898978233337,2.0308780670166016,0.07335472106933594,-0.3830423653125763,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0012777032097801566
168,22,False,False,0.5291979312896729,0.5300096869468689,2.029027223587036,-0.6003898978233337,2.0292203426361084,0.04132876917719841,-0.38787224888801575,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.00017927058797795326
169,23,False,False,0.5259440541267395,0.5267238616943359,2.029027223587036,-0.6003898978233337,2.024728298187256,0.003688835073262453,-0.40064918994903564,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.001611858606338501
170,24,False,False,0.52316814661026,0.5238393545150757,2.029027223587036,-0.6003898978233337,2.016094446182251,-0.03836612403392792,-0.42414572834968567,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0039006024599075317
171,25,False,False,0.5199956893920898,0.5208461284637451,2.029027223587036,-0.6003898978233337,2.0099823474884033,-0.08838389813899994,-0.4345782995223999,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,-0.0004733353853225708
172,26,False,False,0.515698254108429,0.5169074535369873,2.029027223587036,-0.6003898978233337,2.013488531112671,-0.12551380693912506,-0.41231709718704224,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.002142216544598341
173,27,False,False,0.5102611780166626,0.5116639733314514,2.029027223587036,-0.6003898978233337,2.0214459896087646,-0.14250437915325165,-0.3748319447040558,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0029898439534008503
174,0,True,False,0.6288912296295166,0.5068238973617554,-0.06001882627606392,-2.257258176803589,2.1827878952026367,0.07745739072561264,-0.4432411193847656,0.0,-0.0,0.0,0.0,1.0,nan,nan,1.0,0.002135569229722023
175,1,False,False,0.6210758090019226,0.6234464049339294,0.5362905263900757,-2.0848634243011475,2.066559076309204,0.25845515727996826,-0.42762836813926697,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.09414361417293549
176,2,False,False,0.6095265746116638,0.6126604676246643,0.5362905263900757,-2.0848634243011475,2.0659778118133545,0.32673388719558716,-0.3910413384437561,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0889706239104271
177,3,False,False,0.5960097908973694,0.5994749069213867,0.5362905263900757,-2.0848634243011475,2.0526692867279053,0.4012165069580078,-0.38210123777389526,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.07497259974479675
178,4,False,False,0.5820934176445007,0.585548460483551,0.5362905263900757,-2.0848634243011475,2.0294361114501953,0.452900767326355,-0.4130890667438507,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.058168210089206696
179,5,False,False,0.5687413215637207,0.5719993710517883,0.5362905263900757,-2.0848634243011475,2.002058267593384,0.4769737422466278,-0.4709954261779785,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.044123224914073944
180,6,False,False,0.5568138957023621,0.5596494674682617,0.5362905263900757,-2.0848634243011475,1.9749867916107178,0.4779464900493622,-0.5383857488632202,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.03441515937447548
